,State Name,Year,Defining Parameter,AQI,Latitude,Longitude
1882,District Of Columbia,2011,PM2.5,55.504464285714285,38.875161,-77.012816
1883,District Of Columbia,2011,SO2,49.0,38.875161,-77.012816
1884,District Of Columbia,2012,NO2,37.45454545454545,38.875161,-77.012816
1885,District Of Columbia,2012,Ozone,67.88489208633094,38.875161,-77.012816
1886,District Of Columbia,2012,PM2.5,57.385365853658534,38.875161,-77.012816
1887,District Of Columbia,2013,NO2,42.07692307692308,38.875161,-77.012816
1888,District Of Columbia,2013,Ozone,48.6124031007752,38.875161,-77.012816
1889,District Of Columbia,2013,PM2.5,51.838095238095235,38.875161,-77.012816
1890,District Of Columbia,2014,NO2,42.1578947368421,38.875161,-77.012816
1891,District Of Columbia,2014,Ozone,48.08839779005525,38.875161,-77.012816
1892,District Of Columbia,2014,PM2.5,50.31515151515151,38.875161,-77.012816
1893,District Of Columbia,2015,NO2,36.0,38.875161,-77.012816
1894,District Of Columbia,2015,Ozone,51.301886792452834,38.875161,-77.012816
1895,District Of Columbia,2015,PM2.5,50.80571428571429,38.875161,-77.012816
1896,District Of Columbia,2016,NO2,41.41935483870968,38.875161,-77.012816
1897,District Of Columbia,2016,Ozone,50.98780487804878,38.875161,-77.012816
1898,District Of Columbia,2016,PM2.5,49.98245614035088,38.875161,-77.012816
1899,District Of Columbia,2017,NO2,51.84615384615385,38.875161,-77.012816
1900,District Of Columbia,2017,Ozone,49.669117647058826,38.875161,-77.012816
1901,District Of Columbia,2017,PM2.5,52.26600985221675,38.875161,-77.012816
1902,District Of Columbia,2018,NO2,41.0,38.875161,-77.012816
1903,District Of Columbia,2018,Ozone,48.33695652173913,38.875161,-77.012816
1904,District Of Columbia,2018,PM2.5,46.67878787878788,38.875161,-77.012816
1905,District Of Columbia,2019,NO2,36.8125,38.875161,-77.012816
1906,District Of Columbia,2019,Ozone,48.52488687782805,38.875161,-77.012816
1907,District Of Columbia,2019,PM2.5,51.24107142857143,38.875161,-77.012816
1908,District Of Columbia,2020,NO2,36.46666666666667,38.875161,-77.012816
1909,District Of Columbia,2020,Ozone,40.282407407407405,38.875161,-77.012816
1910,District Of Columbia,2020,PM2.5,46.08571428571429,38.875161,-77.012816
1911,Florida,1980,CO,56.208955223880594,27.0989181880597,-81.04519244179104
1912,Florida,1980,NO2,54.46808510638298,27.255525590425535,-80.9315195212766
1913,Florida,1980,Ozone,43.62555066079295,28.224529123348017,-82.30492461674008
1914,Florida,1980,SO2,51.426659804426144,29.059878331960885,-83.08332377097273
1915,Florida,1981,CO,59.06827309236948,26.765869779116468,-80.93594440829987
1916,Florida,1981,NO2,52.3183520599251,27.819414078651683,-81.09467856928839
1917,Florida,1981,Ozone,48.17184724689165,28.15875763499112,-82.39125188365897
1918,Florida,1981,SO2,50.416666666666664,29.08516529754902,-82.8645308377451
1919,Florida,1982,CO,52.30280172413793,26.998358531250002,-80.93668391271552
1920,Florida,1982,NO2,52.57615894039735,27.14672179470199,-81.25690214569536
1921,Florida,1982,Ozone,43.016129032258064,28.476421924899196,-82.74479175252016
1922,Florida,1982,SO2,44.67321613236815,29.102828171147884,-82.04933551034127
1923,Florida,1983,CO,50.281959378733575,27.179449772998804,-81.10097895221028
1924,Florida,1983,NO2,49.36099585062241,26.90814775518672,-81.20474901244813
1925,Florida,1983,Ozone,45.67801556420233,28.4632925442607,-82.40017515515565
1926,Florida,1983,SO2,38.531837160751564,29.22906535125261,-81.92476329906053
1927,Florida,1984,CO,47.984057971014494,27.212221481159418,-81.17767518695652
1928,Florida,1984,NO2,46.41692789968652,26.979061382445142,-80.85598834796238
1929,Florida,1984,Ozone,48.33717026378897,28.673076407194245,-82.52275463405276
1930,Florida,1984,SO2,47.33003708281829,29.234775210135968,-82.10001394499382
1931,Florida,1985,CO,44.05614973262032,27.116863653743316,-81.16479110962567
1932,Florida,1985,NO2,39.7877358490566,28.036627867924526,-81.13247592924529
1933,Florida,1985,Ozone,41.799418604651166,28.532948404069767,-82.42667540794574
1934,Florida,1985,PM10,59.77777777777778,25.471944,-80.482778
1935,Florida,1985,SO2,44.46636771300449,29.377415463805253,-82.09243936643178
1936,Florida,1986,CO,41.33901192504259,27.112516981260647,-81.09620617035775
1937,Florida,1986,NO2,37.19662921348315,26.646914584269663,-80.54149372471909
1938,Florida,1986,Ozone,46.749217702279836,28.545754010281627,-82.43200947384891
1939,Florida,1986,PM10,39.63636363636363,26.877516772727276,-80.66021336363636
1940,Florida,1986,SO2,39.937881873727086,29.15157697148676,-82.00063360997964
1941,Florida,1987,CO,42.80555555555556,27.0826463125,-81.02833267129628
1942,Florida,1987,NO2,45.40909090909091,27.360409318181816,-80.866495125
1943,Florida,1987,Ozone,49.36177742823437,28.237318818324816,-82.18009085568227
1944,Florida,1987,PM10,48.17391304347826,26.700793173913045,-80.6140342173913
1945,Florida,1987,SO2,43.14069591527988,29.149177887544127,-82.08414616540595
1946,Florida,1988,CO,40.477722772277225,27.168635764851487,-81.00789181683169
1947,Florida,1988,NO2,40.734545454545454,27.12602761090909,-80.80961814545455
1948,Florida,1988,Ozone,47.98930099857347,28.24046416975749,-82.2600817596291
1949,Florida,1988,PM10,44.166666666666664,27.412822277777778,-80.95656505555556
1950,Florida,1988,SO2,44.28962818003914,29.170057671722113,-82.10075766340509
1951,Florida,1989,CO,43.60834990059642,26.857914135188867,-81.29350737972166
1952,Florida,1989,NO2,40.52346570397112,27.37445010108303,-80.92067587003609
1953,Florida,1989,Ozone,45.48724743292481,27.96761131798609,-81.85921956409408
1954,Florida,1989,PM10,39.62068965517241,28.46922944827586,-81.21239237931033
1955,Florida,1989,PM2.5,51.294117647058826,25.471944,-80.482778
1956,Florida,1989,SO2,51.66704805491991,29.061093517734555,-82.24762459839818
1957,Florida,1990,CO,42.07913669064748,27.0195766882494,-81.64171861630695
1958,Florida,1990,NO2,39.93571428571428,27.325599717857145,-80.84665857499999
1959,Florida,1990,Ozone,46.76562938043173,28.037503259601905,-82.07298591561536
1960,Florida,1990,PM10,41.125,28.118015020833337,-81.378881375
1961,Florida,1990,PM2.5,49.8235294117647,25.471944,-80.482778
1962,Florida,1990,SO2,50.965269461077845,29.114682650898203,-82.21603197964072
1963,Florida,1991,CO,37.53581661891118,27.357480048710602,-81.67941059885388
1964,Florida,1991,NO2,36.75801749271137,27.066452008746356,-80.78360392419825
1965,Florida,1991,Ozone,40.58371652691371,28.009553030294835,-82.12486916851502
1966,Florida,1991,PM10,40.88636363636363,28.272532545454546,-81.58945675
1967,Florida,1991,PM2.5,49.23529411764706,25.471944,-80.482778
1968,Florida,1991,SO2,50.771544245228455,29.1152187686524,-82.20354932735687
1969,Florida,1992,CO,36.19088319088319,27.333295074074073,-81.53008986894586
1970,Florida,1992,NO2,36.34708737864078,27.020368041262135,-80.74873951941748
1971,Florida,1992,Ozone,43.68229854689564,28.26424131087627,-82.23167184786438
1972,Florida,1992,PM10,30.191011235955056,28.467554056179775,-83.20183457303371
1973,Florida,1992,PM2.5,49.27272727272727,25.471944000000004,-80.482778
1974,Florida,1992,SO2,49.46826923076923,29.35476087548077,-82.3190396048077
1975,Florida,1993,CO,38.320132013201324,27.17671626732673,-81.47170691419142
1976,Florida,1993,NO2,38.97513812154696,27.050962223756905,-80.82284619889502
1977,Florida,1993,Ozone,44.752588438308884,28.13809753106126,-82.09842273943055
1978,Florida,1993,PM10,28.63961038961039,29.61227153896104,-83.32752752272727
1979,Florida,1993,PM2.5,43.84848484848485,27.954318242424243,-82.05246815151514
1980,Florida,1993,SO2,56.35268817204301,29.367369528494624,-82.26552349139786
1981,Florida,1994,CO,36.478125,27.25891975625,-81.652051553125
1982,Florida,1994,NO2,34.26171875,27.45951231640625,-80.87495833203124
1983,Florida,1994,Ozone,40.95764802631579,28.110540782277962,-82.04697891303454
1984,Florida,1994,PM10,25.7373417721519,29.43526699683544,-82.91519714556962
1985,Florida,1994,PM2.5,42.36690647482014,27.94717471942446,-82.04795105755395
1986,Florida,1994,SO2,53.91034131431483,29.32485400713194,-82.28261320937341
1987,Florida,1995,CO,40.97202797202797,27.252703615384615,-81.76860042307692
1988,Florida,1995,NO2,37.30815709969789,27.432202993957706,-80.91095390936556
1989,Florida,1995,Ozone,43.27750589088273,28.22257668297988,-82.144626297263
1990,Florida,1995,PM10,22.596273291925467,29.014826385093166,-82.59009990683231
1991,Florida,1995,PM2.5,41.63414634146341,28.162595495934962,-82.18416898373982
1992,Florida,1995,SO2,48.65021071643588,29.468544798916316,-82.24413119446116
1993,Florida,1996,CO,39.06280193236715,27.25962302898551,-81.9029179227053
1994,Florida,1996,NO2,38.07210031347962,27.365970435736678,-80.92952492163009
1995,Florida,1996,Ozone,41.55763989097323,28.36802883020683,-82.15784749719417
1996,Florida,1996,PM10,21.68209255533199,29.097678559356137,-82.69247296981891
1997,Florida,1996,PM2.5,41.95774647887324,27.848729929577466,-81.98570104929577
1998,Florida,1996,SO2,46.26832018038331,29.358810053551295,-82.26435487993236
1999,Florida,1997,CO,39.21608040201005,27.113943050251258,-81.82790875376884
2000,Florida,1997,NO2,36.27329192546584,27.381134779503107,-80.92235263354037
2001,Florida,1997,Ozone,44.48599154797308,28.396191865706683,-82.20641200782596
2002,Florida,1997,PM10,16.620754716981132,29.190164423584907,-82.7342200235849
2003,Florida,1997,PM2.5,45.166666666666664,27.614423923076927,-81.83754134615384
2004,Florida,1997,SO2,44.50847457627118,29.41928639392168,-82.25380763004092
2005,Florida,1998,CO,36.1858407079646,27.20707950442478,-81.79866141592922
2006,Florida,1998,NO2,37.040723981900456,27.591121226244343,-81.02518590950226
2007,Florida,1998,Ozone,48.500708014726705,28.46691716595865,-82.24395105380913
2008,Florida,1998,PM10,22.76036866359447,28.995010609447004,-82.49794020046083
2009,Florida,1998,PM2.5,48.75,27.77451383783784,-81.93877167567567
2010,Florida,1998,SO2,45.53703703703704,29.397572906285074,-82.22693727272727
2011,Florida,1999,CO,38.75757575757576,27.10708381818182,-81.21276121212121
2012,Florida,1999,NO2,36.125,27.323883786458335,-80.88021707291666
2013,Florida,1999,Ozone,48.96295097880602,28.577013892574016,-82.3137440174729
2014,Florida,1999,PM10,19.09105431309904,28.839380466453676,-82.13748118530351
2015,Florida,1999,PM2.5,50.103911980440095,28.179167347799513,-82.13214565709048
2016,Florida,1999,SO2,45.52982049797336,29.38262949507817,-82.20723490677476
2017,Florida,2000,CO,33.93478260869565,26.967682282608695,-82.02777317391305
2018,Florida,2000,NO2,40.424528301886795,27.47945424528302,-81.05186819811321
2019,Florida,2000,Ozone,50.91495036301674,28.688180675211143,-82.5461343265669
2020,Florida,2000,PM10,21.694915254237287,29.1583011559322,-81.99099160677966
2021,Florida,2000,PM2.5,50.066914498141266,28.148136963356347,-81.96921215560276
2022,Florida,2000,SO2,47.9117849758787,29.474512591316333,-82.28260101654033
2023,Florida,2001,CO,29.74074074074074,26.858105814814817,-81.97317918518519
2024,Florida,2001,NO2,38.34453781512605,26.955569537815126,-80.7405812605042
2025,Florida,2001,Ozone,43.42624346345616,28.745597151769427,-82.62037288933479
2026,Florida,2001,PM10,28.237163814180928,30.09010803422983,-81.80363884107581
2027,Florida,2001,PM2.5,47.9775,28.282784002,-82.2052422825
2028,Florida,2001,SO2,45.8970802919708,29.367259021897812,-82.31952239708029
2029,Florida,2002,CO,28.555555555555557,26.987274499999998,-81.6951993888889
2030,Florida,2002,NO2,32.31617647058823,27.350974514705882,-80.76808983088235
2031,Florida,2002,Ozone,39.85607687959299,28.64039983697004,-82.52746657478801
2032,Florida,2002,PM10,21.887438825448612,30.13181111908646,-82.0080884584013
2033,Florida,2002,PM2.5,46.58123791102515,28.347195878626692,-82.30601058268859
2034,Florida,2002,SO2,53.72719220549158,29.151774332152346,-82.35683011426042
2035,Florida,2003,CO,28.9,26.7470597,-81.19908000000001
2036,Florida,2003,NO2,36.95652173913044,27.841238252173916,-80.80789024347825
2037,Florida,2003,Ozone,41.28389781528147,28.657384328401342,-82.54133660732863
2038,Florida,2003,PM10,23.23756345177665,29.997574673096448,-81.98820769137056
2039,Florida,2003,PM2.5,45.761558219178085,28.262697674657538,-82.27454381421232
2040,Florida,2003,SO2,59.933530280649926,29.032315264401774,-82.45120436189069
2041,Florida,2004,CO,19.033333333333335,26.718316366666667,-80.94395863333332
2042,Florida,2004,NO2,42.72727272727273,26.975746987012986,-80.42339114285714
2043,Florida,2004,Ozone,43.83324993745309,28.59465040730548,-82.50133693457593
2044,Florida,2004,PM10,24.377622377622377,30.04153752097902,-81.96710023892774
2045,Florida,2004,PM2.5,49.84750527055517,28.454319319044274,-82.35191893183415
2046,Florida,2004,SO2,50.21993127147766,29.42094317182131,-82.4803862646048
2047,Florida,2005,CO,46.5,27.341977999999997,-80.73682600000001
2048,Florida,2005,NO2,38.309859154929576,26.801180436619717,-80.58990408450704
2049,Florida,2005,Ozone,44.74152437515466,28.684195174090572,-82.55808233902499
2050,Florida,2005,PM10,23.881152460984392,30.026514289315728,-82.06004833613446
2051,Florida,2005,PM2.5,48.74582262210797,28.202575623714655,-82.14584616420308
2052,Florida,2005,SO2,48.91166077738516,29.628064100706716,-82.30850407420495
2053,Florida,2006,CO,23.0,27.089194,-82.362583
2054,Florida,2006,NO2,39.16,26.69275036,-80.54759406
2055,Florida,2006,Ozone,47.314963376351585,28.70002059969771,-82.59223765422625
2056,Florida,2006,PM10,23.13854595336077,29.796049890260633,-82.10946565706448
2057,Florida,2006,PM2.5,49.03035844915874,28.121379478419897,-82.10951712692027
2058,Florida,2006,SO2,43.680851063829785,29.844164635258362,-82.12397929027357
2059,Florida,2007,CO,21.875,27.089194,-82.362583
2060,Florida,2007,NO2,38.625,26.6357545625,-80.48468684375
2061,Florida,2007,Ozone,44.33947791661512,28.616338957688978,-82.54502071099839
2062,Florida,2007,PM10,24.204954954954953,29.623013277027027,-81.99442697747747
2063,Florida,2007,PM2.5,49.01627176705681,28.540953092206678,-82.30135965429632
2064,Florida,2007,SO2,35.57536231884058,29.862434457971013,-82.13458970144927
2065,Florida,2008,NO2,38.13636363636363,28.05264581818182,-81.10736577272728
2066,Florida,2008,Ozone,41.22935655012923,28.568878705890352,-82.4887205848184
2067,Florida,2008,PM10,21.372602739726027,29.520732783561645,-81.7231902958904
2068,Florida,2008,PM2.5,45.497585651874,28.725268148769832,-82.44615396389975
2069,Florida,2008,SO2,34.511583011583014,29.99426470849421,-82.27962446138996
2070,Florida,2009,NO2,41.75,26.7194169375,-80.869730375
2071,Florida,2009,Ozone,38.5610017409937,28.701713915494842,-82.61657309937056
2072,Florida,2009,PM10,18.827272727272728,29.634089896969694,-81.64322311212122
2073,Florida,2009,PM2.5,43.71694438433239,28.632235219216618,-82.57410508461372
2074,Florida,2009,SO2,23.208984375,30.10075734375,-81.92268300781251
2075,Florida,2010,NO2,40.67741935483871,26.42537474193548,-80.48651832258065
2076,Florida,2010,Ozone,42.513789195315454,28.677490643243924,-82.6438184975444
2077,Florida,2010,PM10,17.817910447761193,29.611407005970147,-81.64499905671641
2078,Florida,2010,PM2.5,44.682446206115515,28.615085484711212,-82.49720199229898
2079,Florida,2010,SO2,29.38900203665988,30.156628588594703,-81.72066935641548
2080,Florida,2011,NO2,37.13333333333333,26.60192453333333,-80.45081073333334
2081,Florida,2011,Ozone,40.91816390402226,28.6319083336038,-82.52036978068854
2082,Florida,2011,PM10,18.299120234604107,29.624647143695015,-81.63507007624634
2083,Florida,2011,PM2.5,45.2956186807896,28.624462368560426,-82.5550732587867
2084,Florida,2011,SO2,26.910588235294117,30.302638943529413,-81.65330047294117
2085,Florida,2012,NO2,37.76923076923077,26.507012153846155,-80.37963515384617
2086,Florida,2012,Ozone,38.324708649631134,28.660615258847432,-82.49394542104137
2087,Florida,2012,PM10,18.123249299719888,29.594424890756304,-81.62478902801121
2088,Florida,2012,PM2.5,43.68985427550179,28.52932876381633,-82.53188724938136
2089,Florida,2012,SO2,14.317789291882557,30.40915432297064,-81.91820427979275
2090,Florida,2013,NO2,35.15384615384615,26.472033538461538,-80.4855753076923
2091,Florida,2013,Ozone,36.89426900584795,28.67667965637427,-82.5333687225731
2092,Florida,2013,PM10,15.529569892473118,29.68983255107527,-81.96050473655914
2093,Florida,2013,PM2.5,39.494788047255035,28.76459888139912,-82.49662144938615
2094,Florida,2013,SO2,24.104265402843602,29.95797560663507,-82.32300910900474
2095,Florida,2014,NO2,39.714285714285715,26.611801457142857,-80.54632797142857
2096,Florida,2014,Ozone,37.625188699590254,28.6014190410826,-82.41181359370283
2097,Florida,2014,PM10,16.114186851211073,29.66753475086505,-81.931791183391
2098,Florida,2014,PM2.5,42.329875518672196,28.808856648080912,-82.63763774974066
2099,Florida,2014,SO2,21.67142857142857,29.372035402040815,-82.10309805918367
2100,Florida,2015,CO,1.0,30.0925,-84.161111
2101,Florida,2015,NO2,36.63636363636363,27.90402778787879,-80.99102239393939
2102,Florida,2015,Ozone,35.48032190497189,28.614846967919743,-82.42957579186418
2103,Florida,2015,PM10,20.840855106888363,29.049651660332543,-81.52180578859857
2104,Florida,2015,PM2.5,40.03139338324076,28.863323710939387,-82.6341849319005
2105,Florida,2015,SO2,23.47632311977716,29.07495317270195,-82.29826432590528
2106,Florida,2016,CO,1.25,28.55955425,-82.6659435
2107,Florida,2016,NO2,38.75,27.002802425,-80.5892124
2108,Florida,2016,Ozone,38.28922295151387,28.65935155473216,-82.5418056518103
2109,Florida,2016,PM10,21.056306306306308,29.125899387387385,-81.47429094594595
2110,Florida,2016,PM2.5,40.388216728037875,28.73076114308259,-82.42259481904262
2111,Florida,2016,SO2,22.652631578947368,29.869691021052635,-81.84658553157895
2112,Florida,2017,CO,4.75,29.703484125,-82.6120915
2113,Florida,2017,NO2,39.52272727272727,27.656168068181817,-80.97878327272727
2114,Florida,2017,Ozone,37.80802163136548,28.661584341933303,-82.53667829844524
2115,Florida,2017,PM10,20.460759493670885,29.42770985822785,-81.81290749873418
2116,Florida,2017,PM2.5,41.95034013605442,28.774032810657598,-82.45142928004535
2117,Florida,2017,SO2,18.593984962406015,30.068488022556394,-81.76329389473685
2118,Florida,2018,CO,3.3333333333333335,30.0925,-84.161111
2119,Florida,2018,NO2,40.464285714285715,25.862910571428575,-80.39019925
2120,Florida,2018,Ozone,37.253005638897754,28.597243822215127,-82.46421436344292
2121,Florida,2018,PM10,20.790560471976402,29.560922722713862,-81.71746469321533
2122,Florida,2018,PM2.5,39.16447368421053,28.80574842459514,-82.42716955237854
2123,Florida,2018,SO2,11.909090909090908,30.047463770562768,-81.97700860606061
2124,Florida,2019,CO,2.0,26.56086675,-80.5168955
2125,Florida,2019,NO2,35.15151515151515,25.734521333333333,-80.4080836969697
2126,Florida,2019,Ozone,37.421744324970135,28.64309330531118,-82.51664770750516
2127,Florida,2019,PM10,19.83377308707124,29.647529287598942,-81.93624663060686
2128,Florida,2019,PM2.5,39.91306520109917,28.803836077941547,-82.49652772445666
2129,Florida,2019,SO2,12.072368421052632,30.336269144736843,-81.9260812236842
2130,Florida,2020,CO,2.0,30.0925,-84.161111
2131,Florida,2020,NO2,35.375,25.7797555,-80.296965
2132,Florida,2020,Ozone,35.551665451008994,28.505174339897884,-82.38656114429857
2133,Florida,2020,PM10,19.837209302325583,29.47086236744186,-81.89821810697674
2134,Florida,2020,PM2.5,41.74985110184634,28.853072412745682,-82.66888678578519
2135,Florida,2020,SO2,10.967828418230564,30.47996310455764,-81.6545327533512
2136,Florida,2021,Ozone,34.34782608695652,28.989580869565216,-82.74256695652174
2137,Georgia,1980,CO,53.87640449438202,33.7784,-84.3914
2138,Georgia,1980,NO2,57.6144578313253,33.7784,-84.3914
2139,Georgia,1980,Ozone,40.91954022988506,33.438968648604266,-84.33655732348112
2140,Georgia,1980,SO2,25.180744240992322,32.89663803248671,-82.90733576373303
2141,Georgia,1981,CO,36.50413223140496,33.75005660330579,-84.34918679338843
2142,Georgia,1981,NO2,40.9,33.7784,-84.3914
2143,Georgia,1981,Ozone,49.991963260619976,33.231897927669344,-84.4229282640643
2144,Georgia,1981,SO2,56.94244604316547,33.7784,-84.3914
2145,Georgia,1982,CO,32.24545454545454,33.754231212121205,-84.35540424242424
2146,Georgia,1982,NO2,32.344086021505376,33.698643,-84.272614
2147,Georgia,1982,Ozone,55.98409893992933,33.250173035335685,-84.40304226855123
2148,Georgia,1982,SO2,62.42962962962963,33.7784,-84.3914
2149,Georgia,1983,CO,35.86538461538461,33.22756699038462,-83.33375967307693
2150,Georgia,1983,NO2,45.33196721311475,33.73459902459016,-84.32616506557378
2151,Georgia,1983,Ozone,67.93543046357615,33.20985111589404,-84.42994457284767
2152,Georgia,1983,SO2,33.45187165775401,33.18637074598931,-83.24533937165776
2153,Georgia,1984,CO,37.371428571428574,33.72541856428571,-84.31249215714287
2154,Georgia,1984,NO2,46.2195945945946,33.75091616891892,-84.3504669864865
2155,Georgia,1984,Ozone,56.210995542347696,33.210615023774146,-84.41943599702823
2156,Georgia,1984,SO2,67.872,33.77839999999999,-84.3914
2157,Georgia,1985,CO,19.11864406779661,33.710358717514126,-84.29006279096046
2158,Georgia,1985,NO2,44.88,33.766595964,-84.373819672
2159,Georgia,1985,Ozone,54.44837340876945,33.20700159123055,-84.4199193437058
2160,Georgia,1985,SO2,80.84126984126983,33.7784,-84.3914
2161,Georgia,1986,CO,39.5,33.743667112903225,-84.33967061290323
2162,Georgia,1986,NO2,45.876506024096386,33.74668938554217,-84.3441718313253
2163,Georgia,1986,Ozone,68.15894039735099,33.23650836158941,-84.40732765033113
2164,Georgia,1986,PM10,39.14414414414414,32.27322451351351,-81.48278178378379
2165,Georgia,1986,SO2,84.04237288135593,33.7784,-84.3914
2166,Georgia,1987,CO,40.116279069767444,33.75428741860465,-84.35548795348838
2167,Georgia,1987,NO2,44.03942652329749,33.7352340250896,-84.3271108028674
2168,Georgia,1987,Ozone,72.54828660436137,33.59665463629283,-84.38541741121496
2169,Georgia,1987,PM10,36.33684210526316,32.14407229473684,-81.23320656842105
2170,Georgia,1987,SO2,21.469964664310954,32.626292231448765,-83.03816299911661
2171,Georgia,1988,CO,38.32,33.743306919999995,-84.33913416000001
2172,Georgia,1988,NO2,45.31,33.73533121999999,-84.32725556
2173,Georgia,1988,Ozone,68.070796460177,33.28993596017699,-84.37097497408345
2174,Georgia,1988,PM10,38.815384615384616,32.47041375384615,-81.86818172307692
2175,Georgia,1988,SO2,21.024613220815752,33.23360664275668,-83.159684616737
2176,Georgia,1989,CO,36.88333333333333,33.70927726666666,-84.28845213333334
2177,Georgia,1989,NO2,44.17253521126761,33.7438573556338,-84.33995395070423
2178,Georgia,1989,Ozone,52.87567204301075,33.55323395967742,-84.09756537163977
2179,Georgia,1989,PM10,39.60294117647059,32.495090794117644,-81.91931370588236
2180,Georgia,1989,SO2,24.263644773358003,32.82250379833487,-83.65857623311749
2181,Georgia,1990,CO,37.94,33.727355519999996,-84.31537696000001
2182,Georgia,1990,NO2,40.277056277056275,33.7400752077922,-84.33432101298702
2183,Georgia,1990,Ozone,64.4060939060939,33.50672800799201,-84.08382781968032
2184,Georgia,1990,PM10,36.41836734693877,32.90946272448979,-82.65077577551021
2185,Georgia,1990,SO2,24.45948275862069,32.72177626724138,-83.10627551637931
2186,Georgia,1991,CO,34.05172413793103,33.7261454137931,-84.31357468965518
2187,Georgia,1991,NO2,40.45323741007194,33.74942353597122,-84.3482439352518
2188,Georgia,1991,Ozone,49.28003613369467,33.295891447606145,-84.11114635636856
2189,Georgia,1991,PM10,30.28,33.10895588,-83.01236431333334
2190,Georgia,1991,PM2.5,43.208333333333336,30.740718,-82.128154
2191,Georgia,1991,SO2,24.204373423044576,33.15313135576115,-83.31219054415476
2192,Georgia,1992,CO,29.435897435897434,33.7068232051282,-84.28479717948719
2193,Georgia,1992,NO2,39.855595667870034,33.74125684837545,-84.33608088808664
2194,Georgia,1992,Ozone,49.09260060579835,33.26873456469061,-84.08896847814799
2195,Georgia,1992,PM10,29.220689655172414,32.92111560689655,-82.67997050344827
2196,Georgia,1992,PM2.5,44.916666666666664,30.740718,-82.128154
2197,Georgia,1992,SO2,21.445945945945947,32.80595918918919,-83.71918297297299
2198,Georgia,1993,CO,25.46511627906977,33.698643,-84.272614
2199,Georgia,1993,NO2,35.58181818181818,33.72812892121212,-84.31652882424243
2200,Georgia,1993,Ozone,60.47318087318087,33.288050710187115,-84.0951837014553
2201,Georgia,1993,PM10,26.496402877697843,33.065167992805755,-82.9394502589928
2202,Georgia,1993,PM2.5,44.510416666666664,30.740718,-82.128154
2203,Georgia,1993,SO2,21.2601908065915,32.62940695229835,-82.9117313512576
2204,Georgia,1994,CO,30.559322033898304,33.72162383050847,-84.30684047457628
2205,Georgia,1994,NO2,34.88095238095238,33.71828657539682,-84.29660396031746
2206,Georgia,1994,Ozone,49.550736842105266,33.26983873221053,-84.1050349768421
2207,Georgia,1994,PM10,26.19277108433735,33.26608828915663,-83.30201546385541
2208,Georgia,1994,PM2.5,41.19387755102041,30.740718,-82.128154
2209,Georgia,1994,SO2,18.880634390651085,33.20201235058431,-83.50361999165276
2210,Georgia,1995,CO,33.31884057971015,33.767996913043476,-84.37590617391305
2211,Georgia,1995,NO2,30.61676646706587,33.688398631736526,-84.24602101796408
2212,Georgia,1995,Ozone,61.014498590414824,33.33953091904954,-83.75435874546919
2213,Georgia,1995,PM10,26.732954545454547,33.42085797159091,-83.7157007215909
2214,Georgia,1995,PM2.5,40.42,30.740718,-82.128154
2215,Georgia,1995,SO2,14.88878842676311,32.522840619349004,-83.65641037974684
2216,Georgia,1996,CO,35.4,33.7464972,-84.3438856
2217,Georgia,1996,NO2,35.51167728237792,33.70116127388535,-84.26675169426751
2218,Georgia,1996,Ozone,57.18139317438055,33.16885040860215,-83.45026270406731
2219,Georgia,1996,PM10,22.959016393442624,33.312669536885245,-83.91223260245901
2220,Georgia,1996,PM2.5,41.118811881188115,30.740718,-82.128154
2221,Georgia,1996,SO2,22.982191780821918,33.22007677534246,-83.94856796027398
2222,Georgia,1997,CO,28.46875,33.73602909375,-84.3282949375
2223,Georgia,1997,NO2,33.26535087719298,33.692833475877194,-84.25266295175439
2224,Georgia,1997,Ozone,59.63413654618474,33.06310742369478,-83.6416809188755
2225,Georgia,1997,PM10,23.247767857142858,33.232799810267856,-83.97555707142858
2226,Georgia,1997,PM2.5,41.717171717171716,30.740718,-82.128154
2227,Georgia,1997,SO2,24.53735255570118,33.44811499737877,-83.50884520707733
2228,Georgia,1998,CO,16.71212121212121,33.71314427272727,-84.29421145454546
2229,Georgia,1998,NO2,31.271604938271604,33.682285390123454,-84.23379563950618
2230,Georgia,1998,Ozone,72.15691390234812,33.116353636973535,-83.70813684345882
2231,Georgia,1998,PM10,24.054655870445345,33.07181231983805,-83.53514254251013
2232,Georgia,1998,PM2.5,46.54736842105263,30.740718,-82.128154
2233,Georgia,1998,SO2,16.88101983002833,32.963300031161474,-83.88701508970728
2234,Georgia,1999,CO,20.375,33.71858225,-84.3023105
2235,Georgia,1999,NO2,29.486486486486488,33.63699860810811,-84.15372797297297
2236,Georgia,1999,Ozone,76.5438262195122,33.15942663414634,-83.77124545198171
2237,Georgia,1999,PM10,23.508064516129032,33.50823475403225,-83.86306703629033
2238,Georgia,1999,PM2.5,65.92957746478874,33.17268304091214,-83.67409557008719
2239,Georgia,1999,SO2,24.825944170771756,33.033114050903116,-83.90270499014778
2240,Georgia,2000,NO2,31.011494252873565,33.638756419540236,-84.15650359770116
2241,Georgia,2000,Ozone,67.71286831028262,33.288655540589296,-83.84895649879736
2242,Georgia,2000,PM10,23.05,33.26159127142857,-83.61409042857143
2243,Georgia,2000,PM2.5,61.542257515598415,33.12123043788996,-83.70942926375497
2244,Georgia,2000,SO2,28.66593886462882,33.55902058733625,-84.16636803711792
