state,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,year,yeildpercol,CO,NO2,Ozone,PM10,PM2.5,SO2
Georgia,102000.0,33.0,3366000.0,370000.0,2.67,8987.0,2019,,,32.15094339622642,42.21640809886932,7.444444444444445,39.38897363259969,36.29268292682927
Hawaii,16000.0,80.0,1280000.0,51000.0,1.3,1664.0,2019,,7.0,14.476190476190476,29.69465648854962,39.0,17.399568034557234,36.03333333333333
Idaho,92000.0,32.0,2944000.0,677000.0,1.62,4769.0,2019,,,32.5,38.31857318573186,20.68100358422939,28.05053896448136,16.30290456431535
Illinois,11000.0,39.0,429000.0,116000.0,4.12,1767.0,2019,,8.0,16.52910052910053,41.90730457069628,55.30769230769231,44.78518255937611,3.7836468885672936
Indiana,9000.0,55.0,495000.0,188000.0,3.78,1871.0,2019,,,37.0,37.97174254317112,42.80952380952381,41.78896013381656,6.533602150537634
Iowa,38000.0,55.0,2090000.0,1170000.0,2.35,4912.0,2019,,,30.0,38.35746606334842,30.330357142857142,38.284615384615385,33.642857142857146
Kansas,7000.0,79.0,553000.0,171000.0,2.35,1300.0,2019,,,23.526315789473685,36.872003835091085,16.2863436123348,42.0427927927928,
Kentucky,6000.0,41.0,246000.0,44000.0,4.66,1146.0,2019,,,21.28070175438597,40.2041708711739,9.869565217391305,39.28511038046031,9.16577540106952
Louisiana,45000.0,72.0,3888000.0,428000.0,2.15,8359.0,2019,,,26.34375,36.80658525948539,22.695652173913043,41.37515176042088,11.071794871794872
Massachusetts,15000.0,35.0,525000.0,110000.0,3.28,1722.0,2019,,2.5,33.19607843137255,37.64667609618105,,42.41674418604652,
Michigan,94000.0,50.0,4700000.0,1363000.0,2.56,12032.0,2019,,6.666666666666667,19.71276595744681,37.50880829015544,29.580246913580247,37.68945022288261,13.78826530612245
Minnesota,118000.0,59.0,6962000.0,3063000.0,1.83,12740.0,2019,,2.5,24.24468085106383,34.68413978494624,38.17209302325581,28.72103239978034,4.261682242990654
Mississippi,22000.0,80.0,1760000.0,141000.0,1.87,3291.0,2019,,,22.0,39.17087155963303,,39.17575015309247,
Missouri,10000.0,43.0,430000.0,73000.0,3.35,1441.0,2019,,,33.453125,40.78963650425367,29.05151515151515,36.955239599789365,44.52074857607811
Montana,173000.0,86.0,14878000.0,5802000.0,1.49,22168.0,2019,,2.75,15.64,36.61888782358581,22.71923076923077,29.938673708920188,5.766233766233766
Nebraska,39000.0,52.0,2028000.0,223000.0,1.44,2920.0,2019,,,,35.943609022556394,15.025210084033612,28.046487603305785,11.588888888888889
New Jersey,15000.0,28.0,420000.0,155000.0,4.68,1966.0,2019,,,37.151315789473685,40.43757467144564,,44.70233918128655,
New York,59000.0,58.0,3422000.0,1027000.0,4.0,13688.0,2019,,,39.04972375690608,37.29558713537771,,33.25618159708147,21.27447216890595
North Carolina,14000.0,42.0,588000.0,118000.0,4.11,2417.0,2019,,2.0,14.5,42.86100113122172,7.601351351351352,33.544722461892434,5.598484848484849
North Dakota,520000.0,65.0,33800000.0,622000.0,1.43,48334.0,2019,,,33.07142857142857,34.443534629819176,20.47058823529412,33.60891089108911,55.95384615384615
Ohio,15000.0,67.0,1005000.0,442000.0,3.46,3477.0,2019,,2.376,14.969924812030076,42.36732740943268,15.523026315789474,40.037898776685054,8.14712643678161
Oregon,87000.0,32.0,2784000.0,1141000.0,2.5,6960.0,2019,,,25.541666666666668,34.55234954657873,31.94736842105263,31.21013133208255,
Pennsylvania,19000.0,50.0,950000.0,409000.0,4.41,4190.0,2019,,1.0,32.084210526315786,38.31422440220724,17.333333333333332,46.115180722891566,15.58924205378973
South Dakota,16000.0,47.0,752000.0,45000.0,5.03,3783.0,2019,,,26.363636363636363,38.679187817258885,35.82436260623229,24.3242718446602,
South Carolina,270000.0,72.0,19440000.0,7582000.0,1.56,30326.0,2019,,,20.33333333333333,43.71277915632754,21.875,36.64595103578154,0.04
Tennessee,8000.0,57.0,456000.0,91000.0,4.72,2152.0,2019,,,31.90909090909091,42.894067796610166,23.4,31.397297297297296,31.223076923076924
Texas,126000.0,60.0,7560000.0,1663000.0,2.32,17539.0,2019,,1.0,35.21774193548387,40.78626289225368,43.27272727272727,40.542061730885614,16.52098674521355
Utah,22000.0,29.0,638000.0,89000.0,1.97,1257.0,2019,,,27.552380952380958,47.18520263901979,56.71428571428572,45.61806656101426,
Vermont,6000.0,48.0,288000.0,84000.0,4.48,1290.0,2019,,,27.0,35.43990384615385,49.0,33.71506849315068,
Virginia,5000.0,39.0,195000.0,49000.0,7.19,1402.0,2019,,4.55,19.07379679144385,40.02938441510136,8.474489795918368,33.54794520547945,12.062025316455696
Washington,81000.0,35.0,2835000.0,1191000.0,2.18,6180.0,2019,,,36.69620253164557,34.76172175249808,23.41503267973856,28.06584362139918,52.65497076023392
West Virginia,6000.0,37.0,222000.0,47000.0,4.26,946.0,2019,,3.055555555555556,,38.67617915180341,15.241935483870968,36.36459554513482,10.392142327650111
Wisconsin,46000.0,47.0,2162000.0,692000.0,3.0,6486.0,2019,,,37.09090909090909,37.20646487294469,46.0,38.37551325121314,3.6657824933687
Wyoming,39000.0,56.0,2184000.0,306000.0,1.43,3123.0,2019,,,21.26923076923077,43.04713231118683,27.55906593406593,39.98319327731093,44.25
Alabama,7000.0,39.0,273000.0,66000.0,5.43,1482.0,2020,,,35.0,35.00090826521344,17.4,40.412391093901256,7.549295774647887
Arizona,25000.0,36.0,900000.0,360000.0,2.18,1962.0,2020,,,,57.22295652173913,40.14937454010302,52.95990566037736,67.11363636363636
Arkansas,20000.0,49.0,980000.0,176000.0,1.8,1764.0,2020,,,33.90909090909091,35.0868501529052,,37.42551293487957,
California,320000.0,43.0,13760000.0,2752000.0,1.78,24493.0,2020,,5.0,39.50349650349651,49.97423716426092,94.57369942196532,67.0646505376344,128.0
Colorado,30000.0,41.0,1230000.0,455000.0,2.09,2571.0,2020,,,45.53804347826087,49.148706132577104,20.365787079162875,47.46719457013575,
Florida,192000.0,46.0,8832000.0,883000.0,2.28,20137.0,2020,,2.0,35.375,35.551665451008994,19.837209302325583,41.74985110184634,10.967828418230564
Georgia,101000.0,34.0,3434000.0,412000.0,2.36,8104.0,2020,,,30.25,34.28802228412256,7.466666666666667,36.89506571859513,30.70192307692308
Hawaii,15000.0,105.0,1575000.0,79000.0,1.61,2536.0,2020,,,8.357142857142858,26.823741007194243,34.333333333333336,16.92737978410206,63.79661016949152
Idaho,107000.0,35.0,3745000.0,637000.0,1.75,6554.0,2020,,,32.59090909090909,39.64604810996563,32.140845070422536,32.63281667557456,17.058212058212057
Illinois,10000.0,52.0,520000.0,156000.0,5.56,2891.0,2020,,,13.417777777777776,41.13469852104664,58.51282051282051,42.082356770833336,4.427714856762159
Indiana,9000.0,55.0,495000.0,149000.0,4.14,2049.0,2020,,,31.285714285714285,36.36171330968335,42.28,41.47777467151244,8.0390625
Iowa,35000.0,58.0,2030000.0,1259000.0,2.59,5258.0,2020,,,24.307692307692307,37.27056672760512,33.83805668016194,37.13750468340202,13.982456140350877
Kansas,8000.0,62.0,496000.0,164000.0,2.93,1453.0,2020,,,33.0,36.24271844660194,20.44736842105263,45.478176527643065,
Kentucky,7000.0,33.0,231000.0,58000.0,6.25,1444.0,2020,,2.0,25.97560975609756,36.44003350083752,10.909090909090908,37.78452270620945,7.631578947368421
Louisiana,33000.0,69.0,2277000.0,228000.0,2.42,5510.0,2020,,2.0,25.33333333333333,34.62259306803595,17.227272727272727,40.63543003851091,13.905797101449275
Massachusetts,10000.0,30.0,300000.0,78000.0,3.26,978.0,2020,,,29.61290322580645,36.1978527607362,11.0,41.42680262199563,
Michigan,95000.0,47.0,4465000.0,1384000.0,2.7,12056.0,2020,,8.0,16.083333333333332,38.917924692000696,26.25,34.493969849246234,8.637755102040817
Minnesota,108000.0,55.0,5940000.0,2495000.0,1.75,10395.0,2020,,,25.476190476190474,34.945526576427866,39.64968152866242,26.66703478741027,2.821656050955414
Mississippi,25000.0,73.0,1825000.0,146000.0,1.94,3541.0,2020,,,30.8,35.440074906367045,,40.65428571428571,
Missouri,9000.0,41.0,369000.0,100000.0,3.31,1221.0,2020,,,28.403508771929825,37.78374836173001,35.59390862944162,36.72329545454546,41.62032520325203
Montana,110000.0,81.0,8910000.0,3208000.0,1.57,13989.0,2020,,2.0,23.5,36.502139800285306,29.8978978978979,34.53269230769231,16.77777777777778
Nebraska,37000.0,52.0,1924000.0,250000.0,1.71,3290.0,2020,,9.0,,35.65033112582781,18.480211081794195,28.832693783576364,12.361904761904762
New Jersey,14000.0,31.0,434000.0,91000.0,7.99,3468.0,2020,,3.333333333333333,31.5775,37.34006024096386,,41.69896788990825,6.0
New York,58000.0,56.0,3248000.0,844000.0,3.39,11011.0,2020,,2.0,35.786407766990294,36.12759261908168,,32.842603550295856,20.79826464208243
North Carolina,12000.0,38.0,456000.0,123000.0,5.13,2339.0,2020,,2.0,8.62,35.89478972297976,7.124481327800829,31.526343519494205,4.042304230423042
North Dakota,495000.0,78.0,38610000.0,8108000.0,1.6,61776.0,2020,,,26.625,33.93210109392682,36.64705882352941,37.8370883882149,4.744245524296675
Ohio,16000.0,75.0,1200000.0,576000.0,3.85,4620.0,2020,,1.3397683397683398,12.926666666666666,40.18905872888174,14.290419161676647,37.1117723156533,7.422121896162528
Oregon,95000.0,29.0,2755000.0,1102000.0,2.47,6805.0,2020,,,25.09090909090909,34.16878710771841,42.6605504587156,38.68161691186973,
Pennsylvania,19000.0,48.0,912000.0,392000.0,4.74,4323.0,2020,,1.5,33.625,36.87191958495461,15.701754385964913,40.73333333333333,14.115384615384617
South Dakota,16000.0,46.0,736000.0,66000.0,3.28,2414.0,2020,,,22.84090909090909,38.25206812652068,35.7374749498998,28.566921606118548,26.0
South Carolina,245000.0,61.0,14945000.0,8668000.0,1.6,23912.0,2020,,,21.285714285714285,34.64166031987814,9.1875,34.817381738173815,0.0
Tennessee,7000.0,51.0,357000.0,54000.0,4.39,1567.0,2020,,,34.36363636363637,37.17162471395881,,30.110253317249697,46.598130841121495
Texas,157000.0,57.0,8949000.0,1253000.0,1.9,17003.0,2020,,,12.350515463917526,39.27372549019608,54.61111111111112,40.0944501895898,16.90122448979592
Utah,28000.0,34.0,952000.0,171000.0,2.07,1971.0,2020,,,31.03960396039604,45.075135936727634,55.16666666666666,54.72037914691944,
Vermont,6000.0,47.0,282000.0,96000.0,3.76,1060.0,2020,,,,35.148809523809526,,37.61237785016287,
Virginia,5000.0,40.0,200000.0,54000.0,5.44,1088.0,2020,,4.166666666666667,18.711340206185568,34.51341134113412,7.242424242424242,31.521494370522007,21.8984375
Washington,98000.0,37.0,3626000.0,798000.0,2.54,9210.0,2020,,,32.90625,34.58396624472574,40.30958904109589,30.3456541218638,40.18897637795276
West Virginia,6000.0,46.0,276000.0,58000.0,3.89,1074.0,2020,,,,35.63450177235132,13.9375,32.64493597206054,8.010743061772605
Wisconsin,45000.0,50.0,2250000.0,855000.0,3.26,7335.0,2020,,,33.11764705882353,38.50296537210637,37.5,36.99607703281027,6.827683615819209
Wyoming,38000.0,40.0,1520000.0,608000.0,1.66,2523.0,2020,,,12.316602316602316,42.76060606060606,32.38154613466334,49.30555555555556,15.77124183006536
Alabama,8000.0,40.0,320000.0,112000.0,5.22,1670.0,2021,,2.0,30.0,31.416666666666668,51.0,49.763636363636365,
Arizona,26000.0,40.0,1040000.0,364000.0,2.58,2683.0,2021,,,41.0,61.76204379562044,29.87112171837709,52.3125,60.0
Arkansas,17000.0,50.0,850000.0,255000.0,2.12,1802.0,2021,,2.0,39.90909090909091,34.93333333333333,,35.981949458483754,
California,290000.0,33.0,9570000.0,1627000.0,2.42,23159.0,2021,,4.666666666666667,,37.58668197474167,40.17424242424242,44.709741550695824,
Colorado,29000.0,40.0,1160000.0,232000.0,3.01,3492.0,2021,,6.333333333333333,43.43373493975904,38.99087799315849,21.07547169811321,31.56111111111111,
Florida,193000.0,44.0,8492000.0,849000.0,2.58,21909.0,2021,,,,34.34782608695652,,,
Georgia,96000.0,34.0,3264000.0,261000.0,2.72,8878.0,2021,,,30.65432098765432,39.40890688259109,,34.22299651567944,40.888888888888886
Hawaii,20000.0,93.0,1860000.0,74000.0,2.22,4129.0,2021,,,,,,6.923076923076923,68.1
Idaho,100000.0,30.0,3000000.0,270000.0,2.32,6960.0,2021,,,,36.56962025316456,,24.79375,
Illinois,10000.0,46.0,460000.0,115000.0,5.49,2525.0,2021,,,11.416666666666666,36.69491525423729,59.66666666666666,43.43870402802101,2.319088319088319
Indiana,10000.0,52.0,520000.0,177000.0,4.09,2127.0,2021,,,37.0,34.206149193548384,9.0,46.17787913340935,11.13888888888889
Iowa,38000.0,55.0,2090000.0,502000.0,2.45,5121.0,2021,,2.0,21.6,36.943396226415096,27.67441860465116,44.84630738522954,49.0
Kentucky,7000.0,37.0,259000.0,73000.0,4.92,1274.0,2021,,1.6666666666666667,,30.93859649122807,,,
Louisiana,37000.0,58.0,2146000.0,172000.0,2.49,5344.0,2021,,0.5,24.875,33.08451816745656,22.3125,39.44082840236686,11.556701030927837
Massachusetts,11000.0,34.0,374000.0,60000.0,3.43,1283.0,2021,,3.0,34.857142857142854,31.38429752066116,11.357142857142858,42.03809523809524,
Michigan,100000.0,51.0,5100000.0,1938000.0,3.0,15300.0,2021,,7.549450549450549,,34.31358885017421,19.466666666666665,31.956692913385822,
Minnesota,125000.0,57.0,7125000.0,285000.0,2.99,21304.0,2021,,,,30.64406779661017,,,
Mississippi,25000.0,71.0,1775000.0,71000.0,2.85,5059.0,2021,,1.0,,36.757201646090536,,38.56746031746032,
Missouri,8000.0,35.0,280000.0,92000.0,4.49,1257.0,2021,,2.0,27.0625,28.327868852459016,19.92708333333333,35.57017543859649,30.487603305785125
Montana,117000.0,57.0,6669000.0,1934000.0,2.19,14605.0,2021,,1.8888888888888888,10.071428571428571,31.14973262032085,32.04545454545455,37.32167832167832,31.0
Nebraska,38000.0,47.0,1786000.0,536000.0,2.48,4429.0,2021,,3.0,,31.357894736842105,15.867768595041325,29.71039603960396,40.375
New Jersey,15000.0,35.0,525000.0,158000.0,3.44,1806.0,2021,,,,30.67796610169492,,,
New York,57000.0,53.0,3021000.0,665000.0,3.98,12024.0,2021,,2.5,39.41860465116279,36.40152963671128,,37.89150326797385,31.074468085106385
North Carolina,13000.0,39.0,507000.0,96000.0,6.69,3392.0,2021,,3.0,8.131578947368421,39.00839552238806,5.0,28.397449521785333,4.917808219178082
North Dakota,515000.0,55.0,28325000.0,2266000.0,2.23,63165.0,2021,,2.0,30.75,29.52908587257618,7.333333333333333,44.78947368421053,37.0
Ohio,16000.0,64.0,1024000.0,389000.0,3.64,3727.0,2021,,4.355555555555555,18.551020408163264,34.429718875502004,13.895833333333334,41.2294952681388,5.087570621468927
Oregon,86000.0,31.0,2666000.0,693000.0,2.27,6052.0,2021,,,,,,27.379310344827587,
Pennsylvania,20000.0,42.0,840000.0,336000.0,3.86,3242.0,2021,,7.0,,32.81254964257347,49.0,55.67796610169491,56.5
South Carolina,250000.0,49.0,12250000.0,5268000.0,2.4,29400.0,2021,,,24.0,35.92598684210526,19.5,35.122395833333336,0.0357142857142857
Tennessee,8000.0,56.0,448000.0,81000.0,4.84,2168.0,2021,,1.0,,34.466911764705884,,40.19285714285714,
Texas,137000.0,56.0,7672000.0,384000.0,2.32,17799.0,2021,,1.8,34.23076923076923,30.91926605504587,,33.81923076923077,18.46564885496183
Utah,31000.0,33.0,1023000.0,92000.0,2.36,2414.0,2021,,2.333333333333333,33.90909090909091,38.60042060988433,51.64705882352941,55.66502463054187,
Virginia,6000.0,40.0,240000.0,79000.0,8.17,1961.0,2021,,,,31.745562130177515,4.142857142857143,,
Washington,96000.0,32.0,3072000.0,1290000.0,2.51,7711.0,2021,,3.0,30.0,34.66129032258065,20.466666666666665,33.63859649122807,0.8
West Virginia,6000.0,43.0,258000.0,132000.0,5.14,1326.0,2021,,2.0,,36.316353887399465,10.83,47.815384615384616,7.266949152542373
Wisconsin,42000.0,47.0,1974000.0,750000.0,3.09,6100.0,2021,,,,31.779661016949152,,39.516129032258064,
Wyoming,38000.0,58.0,2204000.0,242000.0,2.09,4606.0,2021,,1.0,4.0,39.520270270270274,17.1,,
